II,VII,JULIA,"By longing for that food so long a time."
II,VII,JULIA,"Didst thou but know the inly touch of love,"
II,VII,JULIA,"Thou wouldst as soon go kindle fire with snow"
II,VII,JULIA,"As seek to quench the fire of love with words."
II,VII,LUCETTA,"I do not seek to quench your love's hot fire,"
II,VII,LUCETTA,"But qualify the fire's extreme rage,"
II,VII,LUCETTA,"Lest it should burn above the bounds of reason."
II,VII,JULIA,"The more thou damm'st it up, the more it burns."
II,VII,JULIA,"The current that with gentle murmur glides,"
II,VII,JULIA,"Thou know'st, being stopp'd, impatiently doth rage;"
II,VII,JULIA,"But when his fair course is not hindered,"
II,VII,JULIA,"He makes sweet music with the enamell'ed stones,"
II,VII,JULIA,"Giving a gentle kiss to every sedge"
II,VII,JULIA,"He overtaketh in his pilgrimage,"
II,VII,JULIA,"And so by many winding nooks he strays"
II,VII,JULIA,"With willing sport to the wild ocean."
II,VII,JULIA,"Then let me go and hinder not my course"
II,VII,JULIA,"I'll be as patient as a gentle stream"
II,VII,JULIA,"And make a pastime of each weary step,"
II,VII,JULIA,"Till the last step have brought me to my love;"
II,VII,JULIA,"And there I'll rest, as after much turmoil"
II,VII,JULIA,"A blessed soul doth in Elysium."
II,VII,LUCETTA,"But in what habit will you go along?"
II,VII,JULIA,"Not like a woman; for I would prevent"
II,VII,JULIA,"The loose encounters of lascivious men:"
II,VII,JULIA,"Gentle Lucetta, fit me with such weeds"
II,VII,JULIA,"As may beseem some well-reputed page."
II,VII,LUCETTA,"Why, then, your ladyship must cut your hair."
II,VII,JULIA,"No, girl, I'll knit it up in silken strings"
II,VII,JULIA,"With twenty odd-conceited true-love knots."
II,VII,JULIA,"To be fantastic may become a youth"
II,VII,JULIA,"Of greater time than I shall show to be."
II,VII,LUCETTA,"What fashion, madam shall I make your breeches?"
II,VII,JULIA,"That fits as well as 'Tell me, good my lord,"
II,VII,JULIA,"What compass will you wear your farthingale?'"
II,VII,JULIA,"Why even what fashion thou best likest, Lucetta."
II,VII,LUCETTA,"You must needs have them with a codpiece, madam."
II,VII,JULIA,"Out, out, Lucetta! that would be ill-favour'd."
II,VII,LUCETTA,"A round hose, madam, now's not worth a pin,"
II,VII,LUCETTA,"Unless you have a codpiece to stick pins on."
II,VII,JULIA,"Lucetta, as thou lovest me, let me have"
II,VII,JULIA,"What thou thinkest meet and is most mannerly."
